Accuracy,False Negatives,False Positives,Iteration,True Negatives,True Positives
0.5443589743589744,1.5,176.2,4310.0,3.0,209.3
0.5443589743589744,1.5,176.2,4320.0,3.0,209.3
0.5443589743589744,1.5,176.2,4330.0,3.0,209.3
0.5443589743589744,1.5,176.2,4340.0,3.0,209.3
0.5441025641025641,1.6,176.2,4350.0,3.0,209.2
0.5441025641025641,1.6,176.2,4360.0,3.0,209.2
0.5441025641025641,1.6,176.2,4370.0,3.0,209.2
0.5441025641025641,1.6,176.2,4380.0,3.0,209.2
0.5446153846153846,1.6,176.0,4390.0,3.2,209.2
0.5446153846153846,1.6,176.0,4400.0,3.2,209.2
0.5446153846153846,1.6,176.0,4410.0,3.2,209.2
0.5446153846153846,1.6,176.0,4420.0,3.2,209.2
0.5446153846153846,1.6,176.0,4430.0,3.2,209.2
0.5446153846153846,1.6,176.0,4440.0,3.2,209.2
0.5446153846153846,1.6,176.0,4450.0,3.2,209.2
0.5446153846153846,1.6,176.0,4460.0,3.2,209.2
0.5446153846153846,1.6,176.0,4470.0,3.2,209.2
0.5443589743589744,1.7,176.0,4480.0,3.2,209.1
0.5443589743589744,1.7,176.0,4490.0,3.2,209.1
0.5443589743589744,1.7,176.0,4500.0,3.2,209.1
0.5443589743589744,1.7,176.0,4510.0,3.2,209.1
0.5443589743589744,1.7,176.0,4520.0,3.2,209.1
0.5441025641025641,1.8,176.0,4530.0,3.2,209.0
0.5441025641025641,1.8,176.0,4540.0,3.2,209.0
0.5441025641025641,1.8,176.0,4550.0,3.2,209.0
0.5441025641025641,1.8,176.0,4560.0,3.2,209.0
0.5446153846153846,1.8,175.8,4570.0,3.4,209.0
0.5446153846153846,1.8,175.8,4580.0,3.4,209.0
0.5446153846153846,1.8,175.8,4590.0,3.4,209.0
0.5446153846153846,1.8,175.8,4600.0,3.4,209.0
0.5446153846153846,1.8,175.8,4610.0,3.4,209.0
0.5446153846153846,1.8,175.8,4620.0,3.4,209.0
